Provinsi,NamaKab/Kota,KodeKab/Kota,Lapangan pekerjaan,Jumlah individu yang bekerja
PAPUA BARAT,MANOKWARI,9105,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",47
PAPUA BARAT,MANOKWARI,9105,Pemulung,787
PAPUA BARAT,MANOKWARI,9105,Lainnya,165
PAPUA BARAT,SORONG SELATAN,9106,Pertanian tanaman padi & palawija,"1,228"
PAPUA BARAT,SORONG SELATAN,9106,Hortikultura,768
PAPUA BARAT,SORONG SELATAN,9106,Perkebunan,167
PAPUA BARAT,SORONG SELATAN,9106,Perikanan Tangkap,"2,003"
PAPUA BARAT,SORONG SELATAN,9106,Perikanan Budidaya,0
PAPUA BARAT,SORONG SELATAN,9106,Peternakan,0
PAPUA BARAT,SORONG SELATAN,9106,Kehutanan/ pertanian lainnya,"4,013"
PAPUA BARAT,SORONG SELATAN,9106,Pertambangan /penggalian,12
PAPUA BARAT,SORONG SELATAN,9106,Industri pengolahan,4
PAPUA BARAT,SORONG SELATAN,9106,Listrik dan gas,1
PAPUA BARAT,SORONG SELATAN,9106,Bangunan /konstruksi,14
PAPUA BARAT,SORONG SELATAN,9106,Perdagangan,27
PAPUA BARAT,SORONG SELATAN,9106,Hotel dan rumah makan,0
PAPUA BARAT,SORONG SELATAN,9106,Transportasi dan pergudangan,6
PAPUA BARAT,SORONG SELATAN,9106,Informasi & komunikasi,0
PAPUA BARAT,SORONG SELATAN,9106,Keuangan dan asuransi,0
PAPUA BARAT,SORONG SELATAN,9106,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",2
PAPUA BARAT,SORONG SELATAN,9106,Pemulung,35
PAPUA BARAT,SORONG SELATAN,9106,Lainnya,6
PAPUA BARAT,SORONG,9107,Pertanian tanaman padi & palawija,"3,384"
PAPUA BARAT,SORONG,9107,Hortikultura,"3,881"
PAPUA BARAT,SORONG,9107,Perkebunan,614
PAPUA BARAT,SORONG,9107,Perikanan Tangkap,426
PAPUA BARAT,SORONG,9107,Perikanan Budidaya,9
PAPUA BARAT,SORONG,9107,Peternakan,148
PAPUA BARAT,SORONG,9107,Kehutanan/ pertanian lainnya,"1,524"
PAPUA BARAT,SORONG,9107,Pertambangan /penggalian,246
PAPUA BARAT,SORONG,9107,Industri pengolahan,378
PAPUA BARAT,SORONG,9107,Listrik dan gas,13
PAPUA BARAT,SORONG,9107,Bangunan /konstruksi,812
PAPUA BARAT,SORONG,9107,Perdagangan,293
PAPUA BARAT,SORONG,9107,Hotel dan rumah makan,34
PAPUA BARAT,SORONG,9107,Transportasi dan pergudangan,170
PAPUA BARAT,SORONG,9107,Informasi & komunikasi,0
PAPUA BARAT,SORONG,9107,Keuangan dan asuransi,4
PAPUA BARAT,SORONG,9107,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",12
PAPUA BARAT,SORONG,9107,Pemulung,232
PAPUA BARAT,SORONG,9107,Lainnya,224
PAPUA BARAT,RAJA AMPAT,9108,Pertanian tanaman padi & palawija,862
PAPUA BARAT,RAJA AMPAT,9108,Hortikultura,761
PAPUA BARAT,RAJA AMPAT,9108,Perkebunan,"1,421"
PAPUA BARAT,RAJA AMPAT,9108,Perikanan Tangkap,"1,738"
PAPUA BARAT,RAJA AMPAT,9108,Perikanan Budidaya,278
PAPUA BARAT,RAJA AMPAT,9108,Peternakan,13
PAPUA BARAT,RAJA AMPAT,9108,Kehutanan/ pertanian lainnya,304
PAPUA BARAT,RAJA AMPAT,9108,Pertambangan /penggalian,24
PAPUA BARAT,RAJA AMPAT,9108,Industri pengolahan,188
PAPUA BARAT,RAJA AMPAT,9108,Listrik dan gas,3
PAPUA BARAT,RAJA AMPAT,9108,Bangunan /konstruksi,285
PAPUA BARAT,RAJA AMPAT,9108,Perdagangan,112
PAPUA BARAT,RAJA AMPAT,9108,Hotel dan rumah makan,57
PAPUA BARAT,RAJA AMPAT,9108,Transportasi dan pergudangan,43
PAPUA BARAT,RAJA AMPAT,9108,Informasi & komunikasi,3
PAPUA BARAT,RAJA AMPAT,9108,Keuangan dan asuransi,0
PAPUA BARAT,RAJA AMPAT,9108,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",19
PAPUA BARAT,RAJA AMPAT,9108,Pemulung,110
PAPUA BARAT,RAJA AMPAT,9108,Lainnya,46
PAPUA BARAT,TAMBRAUW,9109,Pertanian tanaman padi & palawija,"3,101"
PAPUA BARAT,TAMBRAUW,9109,Hortikultura,937
PAPUA BARAT,TAMBRAUW,9109,Perkebunan,379
PAPUA BARAT,TAMBRAUW,9109,Perikanan Tangkap,38
PAPUA BARAT,TAMBRAUW,9109,Perikanan Budidaya,0
PAPUA BARAT,TAMBRAUW,9109,Peternakan,0
PAPUA BARAT,TAMBRAUW,9109,Kehutanan/ pertanian lainnya,239
PAPUA BARAT,TAMBRAUW,9109,Pertambangan /penggalian,8
PAPUA BARAT,TAMBRAUW,9109,Industri pengolahan,1
PAPUA BARAT,TAMBRAUW,9109,Listrik dan gas,0
PAPUA BARAT,TAMBRAUW,9109,Bangunan /konstruksi,20
PAPUA BARAT,TAMBRAUW,9109,Perdagangan,47
PAPUA BARAT,TAMBRAUW,9109,Hotel dan rumah makan,0
PAPUA BARAT,TAMBRAUW,9109,Transportasi dan pergudangan,5
PAPUA BARAT,TAMBRAUW,9109,Informasi & komunikasi,0
PAPUA BARAT,TAMBRAUW,9109,Keuangan dan asuransi,0
PAPUA BARAT,TAMBRAUW,9109,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",14
PAPUA BARAT,TAMBRAUW,9109,Pemulung,34
PAPUA BARAT,TAMBRAUW,9109,Lainnya,6
PAPUA BARAT,MAYBRAT,9110,Pertanian tanaman padi & palawija,"8,063"
PAPUA BARAT,MAYBRAT,9110,Hortikultura,688
PAPUA BARAT,MAYBRAT,9110,Perkebunan,197
PAPUA BARAT,MAYBRAT,9110,Perikanan Tangkap,9
PAPUA BARAT,MAYBRAT,9110,Perikanan Budidaya,10
PAPUA BARAT,MAYBRAT,9110,Peternakan,0
PAPUA BARAT,MAYBRAT,9110,Kehutanan/ pertanian lainnya,140
PAPUA BARAT,MAYBRAT,9110,Pertambangan /penggalian,59
PAPUA BARAT,MAYBRAT,9110,Industri pengolahan,0
PAPUA BARAT,MAYBRAT,9110,Listrik dan gas,1
PAPUA BARAT,MAYBRAT,9110,Bangunan /konstruksi,14
PAPUA BARAT,MAYBRAT,9110,Perdagangan,33
PAPUA BARAT,MAYBRAT,9110,Hotel dan rumah makan,0
PAPUA BARAT,MAYBRAT,9110,Transportasi dan pergudangan,13
PAPUA BARAT,MAYBRAT,9110,Informasi & komunikasi,0
PAPUA BARAT,MAYBRAT,9110,Keuangan dan asuransi,5
PAPUA BARAT,MAYBRAT,9110,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",5
PAPUA BARAT,MAYBRAT,9110,Pemulung,65
PAPUA BARAT,MAYBRAT,9110,Lainnya,68
PAPUA BARAT,MANOKWARI SELATAN,9111,Pertanian tanaman padi & palawija,"5,349"
PAPUA BARAT,MANOKWARI SELATAN,9111,Hortikultura,"1,901"
PAPUA BARAT,MANOKWARI SELATAN,9111,Perkebunan,"1,169"
PAPUA BARAT,MANOKWARI SELATAN,9111,Perikanan Tangkap,333
PAPUA BARAT,MANOKWARI SELATAN,9111,Perikanan Budidaya,0
PAPUA BARAT,MANOKWARI SELATAN,9111,Peternakan,10
PAPUA BARAT,MANOKWARI SELATAN,9111,Kehutanan/ pertanian lainnya,9
PAPUA BARAT,MANOKWARI SELATAN,9111,Pertambangan /penggalian,1
PAPUA BARAT,MANOKWARI SELATAN,9111,Industri pengolahan,21
PAPUA BARAT,MANOKWARI SELATAN,9111,Listrik dan gas,0
PAPUA BARAT,MANOKWARI SELATAN,9111,Bangunan /konstruksi,119
PAPUA BARAT,MANOKWARI SELATAN,9111,Perdagangan,179
PAPUA BARAT,MANOKWARI SELATAN,9111,Hotel dan rumah makan,4
PAPUA BARAT,MANOKWARI SELATAN,9111,Transportasi dan pergudangan,83
PAPUA BARAT,MANOKWARI SELATAN,9111,Informasi & komunikasi,0
PAPUA BARAT,MANOKWARI SELATAN,9111,Keuangan dan asuransi,3
PAPUA BARAT,MANOKWARI SELATAN,9111,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",21
PAPUA BARAT,MANOKWARI SELATAN,9111,Pemulung,188
PAPUA BARAT,MANOKWARI SELATAN,9111,Lainnya,17
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Pertanian tanaman padi & palawija,"8,623"
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Hortikultura,"6,371"
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Perkebunan,101
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Perikanan Tangkap,1
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Perikanan Budidaya,0
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Peternakan,114
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Kehutanan/ pertanian lainnya,1
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Pertambangan /penggalian,2
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Industri pengolahan,0
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Listrik dan gas,8
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Bangunan /konstruksi,2
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Perdagangan,1
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Hotel dan rumah makan,0
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Transportasi dan pergudangan,0
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Informasi & komunikasi,0
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Keuangan dan asuransi,0
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",1
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Pemulung,5
PAPUA BARAT,PEGUNUNGAN ARFAK,9112,Lainnya,1
PAPUA BARAT,KOTA SORONG,9171,Pertanian tanaman padi & palawija,"1,100"
PAPUA BARAT,KOTA SORONG,9171,Hortikultura,46
PAPUA BARAT,KOTA SORONG,9171,Perkebunan,260
PAPUA BARAT,KOTA SORONG,9171,Perikanan Tangkap,"1,551"
PAPUA BARAT,KOTA SORONG,9171,Perikanan Budidaya,26
PAPUA BARAT,KOTA SORONG,9171,Peternakan,11
PAPUA BARAT,KOTA SORONG,9171,Kehutanan/ pertanian lainnya,62
PAPUA BARAT,KOTA SORONG,9171,Pertambangan /penggalian,248
PAPUA BARAT,KOTA SORONG,9171,Industri pengolahan,203
PAPUA BARAT,KOTA SORONG,9171,Listrik dan gas,33
PAPUA BARAT,KOTA SORONG,9171,Bangunan /konstruksi,"1,754"
PAPUA BARAT,KOTA SORONG,9171,Perdagangan,"1,690"
PAPUA BARAT,KOTA SORONG,9171,Hotel dan rumah makan,114
PAPUA BARAT,KOTA SORONG,9171,Transportasi dan pergudangan,"1,862"
PAPUA BARAT,KOTA SORONG,9171,Informasi & komunikasi,12
PAPUA BARAT,KOTA SORONG,9171,Keuangan dan asuransi,32
PAPUA BARAT,KOTA SORONG,9171,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",40
PAPUA BARAT,KOTA SORONG,9171,Pemulung,"1,284"
PAPUA BARAT,KOTA SORONG,9171,Lainnya,757
PAPUA,MERAUKE,9401,Pertanian tanaman padi & palawija,"8,969"
PAPUA,MERAUKE,9401,Hortikultura,"3,043"
PAPUA,MERAUKE,9401,Perkebunan,"1,701"
PAPUA,MERAUKE,9401,Perikanan Tangkap,"2,825"
PAPUA,MERAUKE,9401,Perikanan Budidaya,7
PAPUA,MERAUKE,9401,Peternakan,21
PAPUA,MERAUKE,9401,Kehutanan/ pertanian lainnya,"2,516"
PAPUA,MERAUKE,9401,Pertambangan /penggalian,45
PAPUA,MERAUKE,9401,Industri pengolahan,203
PAPUA,MERAUKE,9401,Listrik dan gas,8
PAPUA,MERAUKE,9401,Bangunan /konstruksi,882
PAPUA,MERAUKE,9401,Perdagangan,668
PAPUA,MERAUKE,9401,Hotel dan rumah makan,36
PAPUA,MERAUKE,9401,Transportasi dan pergudangan,406
PAPUA,MERAUKE,9401,Informasi & komunikasi,7
PAPUA,MERAUKE,9401,Keuangan dan asuransi,16
PAPUA,MERAUKE,9401,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",75
PAPUA,MERAUKE,9401,Pemulung,825
PAPUA,MERAUKE,9401,Lainnya,294
PAPUA,JAYAWIJAYA,9402,Pertanian tanaman padi & palawija,"27,448"
PAPUA,JAYAWIJAYA,9402,Hortikultura,107
PAPUA,JAYAWIJAYA,9402,Perkebunan,0
PAPUA,JAYAWIJAYA,9402,Perikanan Tangkap,1
PAPUA,JAYAWIJAYA,9402,Perikanan Budidaya,1
PAPUA,JAYAWIJAYA,9402,Peternakan,1
PAPUA,JAYAWIJAYA,9402,Kehutanan/ pertanian lainnya,1
PAPUA,JAYAWIJAYA,9402,Pertambangan /penggalian,2
PAPUA,JAYAWIJAYA,9402,Industri pengolahan,1
PAPUA,JAYAWIJAYA,9402,Listrik dan gas,0
PAPUA,JAYAWIJAYA,9402,Bangunan /konstruksi,0
PAPUA,JAYAWIJAYA,9402,Perdagangan,4
PAPUA,JAYAWIJAYA,9402,Hotel dan rumah makan,0
PAPUA,JAYAWIJAYA,9402,Transportasi dan pergudangan,1
PAPUA,JAYAWIJAYA,9402,Informasi & komunikasi,0
PAPUA,JAYAWIJAYA,9402,Keuangan dan asuransi,1
PAPUA,JAYAWIJAYA,9402,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",8
PAPUA,JAYAWIJAYA,9402,Pemulung,34
PAPUA,JAYAWIJAYA,9402,Lainnya,11
PAPUA,JAYAPURA,9403,Pertanian tanaman padi & palawija,"3,647"
PAPUA,JAYAPURA,9403,Hortikultura,998
PAPUA,JAYAPURA,9403,Perkebunan,"5,955"
PAPUA,JAYAPURA,9403,Perikanan Tangkap,"1,548"
PAPUA,JAYAPURA,9403,Perikanan Budidaya,257
PAPUA,JAYAPURA,9403,Peternakan,73
PAPUA,JAYAPURA,9403,Kehutanan/ pertanian lainnya,309
PAPUA,JAYAPURA,9403,Pertambangan /penggalian,"1,120"
PAPUA,JAYAPURA,9403,Industri pengolahan,27
PAPUA,JAYAPURA,9403,Listrik dan gas,12
PAPUA,JAYAPURA,9403,Bangunan /konstruksi,137
PAPUA,JAYAPURA,9403,Perdagangan,319
PAPUA,JAYAPURA,9403,Hotel dan rumah makan,5
PAPUA,JAYAPURA,9403,Transportasi dan pergudangan,255
PAPUA,JAYAPURA,9403,Informasi & komunikasi,2
PAPUA,JAYAPURA,9403,Keuangan dan asuransi,1
PAPUA,JAYAPURA,9403,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",40
PAPUA,JAYAPURA,9403,Pemulung,114
PAPUA,JAYAPURA,9403,Lainnya,469
PAPUA,NABIRE,9404,Pertanian tanaman padi & palawija,"6,383"
PAPUA,NABIRE,9404,Hortikultura,935
PAPUA,NABIRE,9404,Perkebunan,"1,008"
PAPUA,NABIRE,9404,Perikanan Tangkap,828
PAPUA,NABIRE,9404,Perikanan Budidaya,46
PAPUA,NABIRE,9404,Peternakan,264
PAPUA,NABIRE,9404,Kehutanan/ pertanian lainnya,461
PAPUA,NABIRE,9404,Pertambangan /penggalian,233
PAPUA,NABIRE,9404,Industri pengolahan,230
PAPUA,NABIRE,9404,Listrik dan gas,7
PAPUA,NABIRE,9404,Bangunan /konstruksi,874
PAPUA,NABIRE,9404,Perdagangan,674
PAPUA,NABIRE,9404,Hotel dan rumah makan,20
PAPUA,NABIRE,9404,Transportasi dan pergudangan,400
PAPUA,NABIRE,9404,Informasi & komunikasi,9
PAPUA,NABIRE,9404,Keuangan dan asuransi,14
PAPUA,NABIRE,9404,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",68
PAPUA,NABIRE,9404,Pemulung,565
PAPUA,NABIRE,9404,Lainnya,"1,012"
PAPUA,KEPULAUAN YAPEN,9408,Pertanian tanaman padi & palawija,"4,349"
PAPUA,KEPULAUAN YAPEN,9408,Hortikultura,"3,294"
PAPUA,KEPULAUAN YAPEN,9408,Perkebunan,"1,922"
PAPUA,KEPULAUAN YAPEN,9408,Perikanan Tangkap,"2,031"
PAPUA,KEPULAUAN YAPEN,9408,Perikanan Budidaya,6
PAPUA,KEPULAUAN YAPEN,9408,Peternakan,25
PAPUA,KEPULAUAN YAPEN,9408,Kehutanan/ pertanian lainnya,772
PAPUA,KEPULAUAN YAPEN,9408,Pertambangan /penggalian,38
PAPUA,KEPULAUAN YAPEN,9408,Industri pengolahan,42
PAPUA,KEPULAUAN YAPEN,9408,Listrik dan gas,7
PAPUA,KEPULAUAN YAPEN,9408,Bangunan /konstruksi,330
PAPUA,KEPULAUAN YAPEN,9408,Perdagangan,290
PAPUA,KEPULAUAN YAPEN,9408,Hotel dan rumah makan,9
PAPUA,KEPULAUAN YAPEN,9408,Transportasi dan pergudangan,399
PAPUA,KEPULAUAN YAPEN,9408,Informasi & komunikasi,3
PAPUA,KEPULAUAN YAPEN,9408,Keuangan dan asuransi,4
PAPUA,KEPULAUAN YAPEN,9408,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",18
PAPUA,KEPULAUAN YAPEN,9408,Pemulung,256
PAPUA,KEPULAUAN YAPEN,9408,Lainnya,682
PAPUA,BIAK NUMFOR,9409,Pertanian tanaman padi & palawija,"10,073"
PAPUA,BIAK NUMFOR,9409,Hortikultura,"2,290"
PAPUA,BIAK NUMFOR,9409,Perkebunan,"1,809"
PAPUA,BIAK NUMFOR,9409,Perikanan Tangkap,"2,116"
PAPUA,BIAK NUMFOR,9409,Perikanan Budidaya,14
PAPUA,BIAK NUMFOR,9409,Peternakan,30
PAPUA,BIAK NUMFOR,9409,Kehutanan/ pertanian lainnya,75
PAPUA,BIAK NUMFOR,9409,Pertambangan /penggalian,159
PAPUA,BIAK NUMFOR,9409,Industri pengolahan,204
PAPUA,BIAK NUMFOR,9409,Listrik dan gas,19
PAPUA,BIAK NUMFOR,9409,Bangunan /konstruksi,"1,210"
PAPUA,BIAK NUMFOR,9409,Perdagangan,"1,876"
PAPUA,BIAK NUMFOR,9409,Hotel dan rumah makan,44
PAPUA,BIAK NUMFOR,9409,Transportasi dan pergudangan,"1,086"
PAPUA,BIAK NUMFOR,9409,Informasi & komunikasi,12
PAPUA,BIAK NUMFOR,9409,Keuangan dan asuransi,17
PAPUA,BIAK NUMFOR,9409,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",92
PAPUA,BIAK NUMFOR,9409,Pemulung,643
PAPUA,BIAK NUMFOR,9409,Lainnya,718
PAPUA,PANIAI,9410,Pertanian tanaman padi & palawija,"14,276"
PAPUA,PANIAI,9410,Hortikultura,573
PAPUA,PANIAI,9410,Perkebunan,85
PAPUA,PANIAI,9410,Perikanan Tangkap,479
PAPUA,PANIAI,9410,Perikanan Budidaya,104
PAPUA,PANIAI,9410,Peternakan,341
PAPUA,PANIAI,9410,Kehutanan/ pertanian lainnya,166
PAPUA,PANIAI,9410,Pertambangan /penggalian,13
PAPUA,PANIAI,9410,Industri pengolahan,6
PAPUA,PANIAI,9410,Listrik dan gas,0
PAPUA,PANIAI,9410,Bangunan /konstruksi,0
PAPUA,PANIAI,9410,Perdagangan,0
PAPUA,PANIAI,9410,Hotel dan rumah makan,0
PAPUA,PANIAI,9410,Transportasi dan pergudangan,0
PAPUA,PANIAI,9410,Informasi & komunikasi,0
PAPUA,PANIAI,9410,Keuangan dan asuransi,0
PAPUA,PANIAI,9410,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",2
PAPUA,PANIAI,9410,Pemulung,10
PAPUA,PANIAI,9410,Lainnya,12
PAPUA,PUNCAK JAYA,9411,Pertanian tanaman padi & palawija,"18,375"
PAPUA,PUNCAK JAYA,9411,Hortikultura,162
PAPUA,PUNCAK JAYA,9411,Perkebunan,11
PAPUA,PUNCAK JAYA,9411,Perikanan Tangkap,3
PAPUA,PUNCAK JAYA,9411,Perikanan Budidaya,2
PAPUA,PUNCAK JAYA,9411,Peternakan,8
PAPUA,PUNCAK JAYA,9411,Kehutanan/ pertanian lainnya,0
PAPUA,PUNCAK JAYA,9411,Pertambangan /penggalian,2
PAPUA,PUNCAK JAYA,9411,Industri pengolahan,0
PAPUA,PUNCAK JAYA,9411,Listrik dan gas,1
PAPUA,PUNCAK JAYA,9411,Bangunan /konstruksi,5
PAPUA,PUNCAK JAYA,9411,Perdagangan,16
PAPUA,PUNCAK JAYA,9411,Hotel dan rumah makan,0
PAPUA,PUNCAK JAYA,9411,Transportasi dan pergudangan,0
PAPUA,PUNCAK JAYA,9411,Informasi & komunikasi,0
PAPUA,PUNCAK JAYA,9411,Keuangan dan asuransi,0
PAPUA,PUNCAK JAYA,9411,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",1
PAPUA,PUNCAK JAYA,9411,Pemulung,0
PAPUA,PUNCAK JAYA,9411,Lainnya,0
PAPUA,MIMIKA,9412,Pertanian tanaman padi & palawija,"7,976"
PAPUA,MIMIKA,9412,Hortikultura,"2,593"
PAPUA,MIMIKA,9412,Perkebunan,295
PAPUA,MIMIKA,9412,Perikanan Tangkap,"3,712"
PAPUA,MIMIKA,9412,Perikanan Budidaya,6
PAPUA,MIMIKA,9412,Peternakan,125
PAPUA,MIMIKA,9412,Kehutanan/ pertanian lainnya,303
PAPUA,MIMIKA,9412,Pertambangan /penggalian,341
PAPUA,MIMIKA,9412,Industri pengolahan,30
PAPUA,MIMIKA,9412,Listrik dan gas,2
PAPUA,MIMIKA,9412,Bangunan /konstruksi,769
PAPUA,MIMIKA,9412,Perdagangan,703
PAPUA,MIMIKA,9412,Hotel dan rumah makan,14
PAPUA,MIMIKA,9412,Transportasi dan pergudangan,799
PAPUA,MIMIKA,9412,Informasi & komunikasi,7
PAPUA,MIMIKA,9412,Keuangan dan asuransi,6
PAPUA,MIMIKA,9412,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",25
PAPUA,MIMIKA,9412,Pemulung,422
PAPUA,MIMIKA,9412,Lainnya,428
PAPUA,BOVEN DIGOEL,9413,Pertanian tanaman padi & palawija,"2,636"
PAPUA,BOVEN DIGOEL,9413,Hortikultura,535
PAPUA,BOVEN DIGOEL,9413,Perkebunan,"1,852"
PAPUA,BOVEN DIGOEL,9413,Perikanan Tangkap,15
PAPUA,BOVEN DIGOEL,9413,Perikanan Budidaya,1
PAPUA,BOVEN DIGOEL,9413,Peternakan,33
PAPUA,BOVEN DIGOEL,9413,Kehutanan/ pertanian lainnya,"6,175"
PAPUA,BOVEN DIGOEL,9413,Pertambangan /penggalian,35
PAPUA,BOVEN DIGOEL,9413,Industri pengolahan,5
PAPUA,BOVEN DIGOEL,9413,Listrik dan gas,0
PAPUA,BOVEN DIGOEL,9413,Bangunan /konstruksi,129
PAPUA,BOVEN DIGOEL,9413,Perdagangan,56
PAPUA,BOVEN DIGOEL,9413,Hotel dan rumah makan,0
PAPUA,BOVEN DIGOEL,9413,Transportasi dan pergudangan,4
PAPUA,BOVEN DIGOEL,9413,Informasi & komunikasi,0
PAPUA,BOVEN DIGOEL,9413,Keuangan dan asuransi,0
PAPUA,BOVEN DIGOEL,9413,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",13
PAPUA,BOVEN DIGOEL,9413,Pemulung,240
PAPUA,BOVEN DIGOEL,9413,Lainnya,355
PAPUA,MAPPI,9414,Pertanian tanaman padi & palawija,"2,787"
PAPUA,MAPPI,9414,Hortikultura,865
PAPUA,MAPPI,9414,Perkebunan,"2,153"
PAPUA,MAPPI,9414,Perikanan Tangkap,"2,751"
PAPUA,MAPPI,9414,Perikanan Budidaya,55
PAPUA,MAPPI,9414,Peternakan,18
PAPUA,MAPPI,9414,Kehutanan/ pertanian lainnya,"16,713"
PAPUA,MAPPI,9414,Pertambangan /penggalian,17
PAPUA,MAPPI,9414,Industri pengolahan,2
PAPUA,MAPPI,9414,Listrik dan gas,0
PAPUA,MAPPI,9414,Bangunan /konstruksi,99
PAPUA,MAPPI,9414,Perdagangan,11
PAPUA,MAPPI,9414,Hotel dan rumah makan,0
PAPUA,MAPPI,9414,Transportasi dan pergudangan,30
PAPUA,MAPPI,9414,Informasi & komunikasi,0
PAPUA,MAPPI,9414,Keuangan dan asuransi,0
PAPUA,MAPPI,9414,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",18
PAPUA,MAPPI,9414,Pemulung,106
PAPUA,MAPPI,9414,Lainnya,106
PAPUA,ASMAT,9415,Pertanian tanaman padi & palawija,"5,883"
PAPUA,ASMAT,9415,Hortikultura,567
PAPUA,ASMAT,9415,Perkebunan,"1,152"
PAPUA,ASMAT,9415,Perikanan Tangkap,"3,906"
PAPUA,ASMAT,9415,Perikanan Budidaya,5
PAPUA,ASMAT,9415,Peternakan,7
PAPUA,ASMAT,9415,Kehutanan/ pertanian lainnya,"12,340"
PAPUA,ASMAT,9415,Pertambangan /penggalian,8
PAPUA,ASMAT,9415,Industri pengolahan,6
PAPUA,ASMAT,9415,Listrik dan gas,3
PAPUA,ASMAT,9415,Bangunan /konstruksi,45
PAPUA,ASMAT,9415,Perdagangan,28
PAPUA,ASMAT,9415,Hotel dan rumah makan,0
PAPUA,ASMAT,9415,Transportasi dan pergudangan,7
PAPUA,ASMAT,9415,Informasi & komunikasi,3
PAPUA,ASMAT,9415,Keuangan dan asuransi,0
PAPUA,ASMAT,9415,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",7
PAPUA,ASMAT,9415,Pemulung,119
PAPUA,ASMAT,9415,Lainnya,98
PAPUA,YAHUKIMO,9416,Pertanian tanaman padi & palawija,"24,800"
PAPUA,YAHUKIMO,9416,Hortikultura,10
PAPUA,YAHUKIMO,9416,Perkebunan,0
PAPUA,YAHUKIMO,9416,Perikanan Tangkap,0
PAPUA,YAHUKIMO,9416,Perikanan Budidaya,0
PAPUA,YAHUKIMO,9416,Peternakan,0
PAPUA,YAHUKIMO,9416,Kehutanan/ pertanian lainnya,0
PAPUA,YAHUKIMO,9416,Pertambangan /penggalian,1
PAPUA,YAHUKIMO,9416,Industri pengolahan,0
PAPUA,YAHUKIMO,9416,Listrik dan gas,1
PAPUA,YAHUKIMO,9416,Bangunan /konstruksi,3
PAPUA,YAHUKIMO,9416,Perdagangan,4
PAPUA,YAHUKIMO,9416,Hotel dan rumah makan,0
PAPUA,YAHUKIMO,9416,Transportasi dan pergudangan,1
PAPUA,YAHUKIMO,9416,Informasi & komunikasi,0
PAPUA,YAHUKIMO,9416,Keuangan dan asuransi,0
PAPUA,YAHUKIMO,9416,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",8
PAPUA,YAHUKIMO,9416,Pemulung,51
PAPUA,YAHUKIMO,9416,Lainnya,1
PAPUA,PEGUNUNGAN BINTANG,9417,Pertanian tanaman padi & palawija,"32,811"
PAPUA,PEGUNUNGAN BINTANG,9417,Hortikultura,12
PAPUA,PEGUNUNGAN BINTANG,9417,Perkebunan,0
