Provinsi,NamaKab/Kota,KodeKab/Kota,Lapangan pekerjaan,Jumlah kepala rumah tangga yang bekerja
MALUKU,KEPULAUAN ARU,8105,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",2
MALUKU,KEPULAUAN ARU,8105,Pemulung,123
MALUKU,KEPULAUAN ARU,8105,Lainnya,9
MALUKU,SERAM BAGIAN BARAT,8106,Pertanian tanaman padi & palawija,"7,688"
MALUKU,SERAM BAGIAN BARAT,8106,Hortikultura,915
MALUKU,SERAM BAGIAN BARAT,8106,Perkebunan,"4,519"
MALUKU,SERAM BAGIAN BARAT,8106,Perikanan Tangkap,"1,225"
MALUKU,SERAM BAGIAN BARAT,8106,Perikanan Budidaya,20
MALUKU,SERAM BAGIAN BARAT,8106,Peternakan,20
MALUKU,SERAM BAGIAN BARAT,8106,Kehutanan/ pertanian lainnya,742
MALUKU,SERAM BAGIAN BARAT,8106,Pertambangan /penggalian,156
MALUKU,SERAM BAGIAN BARAT,8106,Industri pengolahan,850
MALUKU,SERAM BAGIAN BARAT,8106,Listrik dan gas,7
MALUKU,SERAM BAGIAN BARAT,8106,Bangunan /konstruksi,399
MALUKU,SERAM BAGIAN BARAT,8106,Perdagangan,304
MALUKU,SERAM BAGIAN BARAT,8106,Hotel dan rumah makan,11
MALUKU,SERAM BAGIAN BARAT,8106,Transportasi dan pergudangan,413
MALUKU,SERAM BAGIAN BARAT,8106,Informasi & komunikasi,1
MALUKU,SERAM BAGIAN BARAT,8106,Keuangan dan asuransi,1
MALUKU,SERAM BAGIAN BARAT,8106,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",35
MALUKU,SERAM BAGIAN BARAT,8106,Pemulung,223
MALUKU,SERAM BAGIAN BARAT,8106,Lainnya,81
MALUKU,SERAM BAGIAN TIMUR,8107,Pertanian tanaman padi & palawija,973
MALUKU,SERAM BAGIAN TIMUR,8107,Hortikultura,406
MALUKU,SERAM BAGIAN TIMUR,8107,Perkebunan,"4,550"
MALUKU,SERAM BAGIAN TIMUR,8107,Perikanan Tangkap,979
MALUKU,SERAM BAGIAN TIMUR,8107,Perikanan Budidaya,6
MALUKU,SERAM BAGIAN TIMUR,8107,Peternakan,4
MALUKU,SERAM BAGIAN TIMUR,8107,Kehutanan/ pertanian lainnya,301
MALUKU,SERAM BAGIAN TIMUR,8107,Pertambangan /penggalian,6
MALUKU,SERAM BAGIAN TIMUR,8107,Industri pengolahan,97
MALUKU,SERAM BAGIAN TIMUR,8107,Listrik dan gas,5
MALUKU,SERAM BAGIAN TIMUR,8107,Bangunan /konstruksi,115
MALUKU,SERAM BAGIAN TIMUR,8107,Perdagangan,69
MALUKU,SERAM BAGIAN TIMUR,8107,Hotel dan rumah makan,0
MALUKU,SERAM BAGIAN TIMUR,8107,Transportasi dan pergudangan,24
MALUKU,SERAM BAGIAN TIMUR,8107,Informasi & komunikasi,0
MALUKU,SERAM BAGIAN TIMUR,8107,Keuangan dan asuransi,0
MALUKU,SERAM BAGIAN TIMUR,8107,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",3
MALUKU,SERAM BAGIAN TIMUR,8107,Pemulung,62
MALUKU,SERAM BAGIAN TIMUR,8107,Lainnya,174
MALUKU,MALUKU BARAT DAYA,8108,Pertanian tanaman padi & palawija,"6,689"
MALUKU,MALUKU BARAT DAYA,8108,Hortikultura,350
MALUKU,MALUKU BARAT DAYA,8108,Perkebunan,"1,022"
MALUKU,MALUKU BARAT DAYA,8108,Perikanan Tangkap,283
MALUKU,MALUKU BARAT DAYA,8108,Perikanan Budidaya,304
MALUKU,MALUKU BARAT DAYA,8108,Peternakan,184
MALUKU,MALUKU BARAT DAYA,8108,Kehutanan/ pertanian lainnya,36
MALUKU,MALUKU BARAT DAYA,8108,Pertambangan /penggalian,93
MALUKU,MALUKU BARAT DAYA,8108,Industri pengolahan,43
MALUKU,MALUKU BARAT DAYA,8108,Listrik dan gas,0
MALUKU,MALUKU BARAT DAYA,8108,Bangunan /konstruksi,136
MALUKU,MALUKU BARAT DAYA,8108,Perdagangan,70
MALUKU,MALUKU BARAT DAYA,8108,Hotel dan rumah makan,3
MALUKU,MALUKU BARAT DAYA,8108,Transportasi dan pergudangan,42
MALUKU,MALUKU BARAT DAYA,8108,Informasi & komunikasi,0
MALUKU,MALUKU BARAT DAYA,8108,Keuangan dan asuransi,1
MALUKU,MALUKU BARAT DAYA,8108,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",6
MALUKU,MALUKU BARAT DAYA,8108,Pemulung,36
MALUKU,MALUKU BARAT DAYA,8108,Lainnya,16
MALUKU,BURU SELATAN,8109,Pertanian tanaman padi & palawija,"1,407"
MALUKU,BURU SELATAN,8109,Hortikultura,69
MALUKU,BURU SELATAN,8109,Perkebunan,"3,299"
MALUKU,BURU SELATAN,8109,Perikanan Tangkap,154
MALUKU,BURU SELATAN,8109,Perikanan Budidaya,2
MALUKU,BURU SELATAN,8109,Peternakan,2
MALUKU,BURU SELATAN,8109,Kehutanan/ pertanian lainnya,19
MALUKU,BURU SELATAN,8109,Pertambangan /penggalian,13
MALUKU,BURU SELATAN,8109,Industri pengolahan,27
MALUKU,BURU SELATAN,8109,Listrik dan gas,4
MALUKU,BURU SELATAN,8109,Bangunan /konstruksi,57
MALUKU,BURU SELATAN,8109,Perdagangan,49
MALUKU,BURU SELATAN,8109,Hotel dan rumah makan,2
MALUKU,BURU SELATAN,8109,Transportasi dan pergudangan,51
MALUKU,BURU SELATAN,8109,Informasi & komunikasi,1
MALUKU,BURU SELATAN,8109,Keuangan dan asuransi,0
MALUKU,BURU SELATAN,8109,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",26
MALUKU,BURU SELATAN,8109,Pemulung,82
MALUKU,BURU SELATAN,8109,Lainnya,36
MALUKU,KOTA AMBON,8171,Pertanian tanaman padi & palawija,"1,394"
MALUKU,KOTA AMBON,8171,Hortikultura,486
MALUKU,KOTA AMBON,8171,Perkebunan,318
MALUKU,KOTA AMBON,8171,Perikanan Tangkap,910
MALUKU,KOTA AMBON,8171,Perikanan Budidaya,15
MALUKU,KOTA AMBON,8171,Peternakan,90
MALUKU,KOTA AMBON,8171,Kehutanan/ pertanian lainnya,54
MALUKU,KOTA AMBON,8171,Pertambangan /penggalian,157
MALUKU,KOTA AMBON,8171,Industri pengolahan,627
MALUKU,KOTA AMBON,8171,Listrik dan gas,65
MALUKU,KOTA AMBON,8171,Bangunan /konstruksi,"2,576"
MALUKU,KOTA AMBON,8171,Perdagangan,"1,868"
MALUKU,KOTA AMBON,8171,Hotel dan rumah makan,122
MALUKU,KOTA AMBON,8171,Transportasi dan pergudangan,"3,508"
MALUKU,KOTA AMBON,8171,Informasi & komunikasi,32
MALUKU,KOTA AMBON,8171,Keuangan dan asuransi,54
MALUKU,KOTA AMBON,8171,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",119
MALUKU,KOTA AMBON,8171,Pemulung,"2,126"
MALUKU,KOTA AMBON,8171,Lainnya,217
MALUKU,KOTA TUAL,8172,Pertanian tanaman padi & palawija,"1,176"
MALUKU,KOTA TUAL,8172,Hortikultura,117
MALUKU,KOTA TUAL,8172,Perkebunan,73
MALUKU,KOTA TUAL,8172,Perikanan Tangkap,524
MALUKU,KOTA TUAL,8172,Perikanan Budidaya,675
MALUKU,KOTA TUAL,8172,Peternakan,6
MALUKU,KOTA TUAL,8172,Kehutanan/ pertanian lainnya,12
MALUKU,KOTA TUAL,8172,Pertambangan /penggalian,30
MALUKU,KOTA TUAL,8172,Industri pengolahan,27
MALUKU,KOTA TUAL,8172,Listrik dan gas,12
MALUKU,KOTA TUAL,8172,Bangunan /konstruksi,301
MALUKU,KOTA TUAL,8172,Perdagangan,179
MALUKU,KOTA TUAL,8172,Hotel dan rumah makan,4
MALUKU,KOTA TUAL,8172,Transportasi dan pergudangan,445
MALUKU,KOTA TUAL,8172,Informasi & komunikasi,4
MALUKU,KOTA TUAL,8172,Keuangan dan asuransi,3
MALUKU,KOTA TUAL,8172,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",30
MALUKU,KOTA TUAL,8172,Pemulung,175
MALUKU,KOTA TUAL,8172,Lainnya,1
MALUKU UTARA,HALMAHERA BARAT,8201,Pertanian tanaman padi & palawija,"1,128"
MALUKU UTARA,HALMAHERA BARAT,8201,Hortikultura,291
MALUKU UTARA,HALMAHERA BARAT,8201,Perkebunan,"4,334"
MALUKU UTARA,HALMAHERA BARAT,8201,Perikanan Tangkap,245
MALUKU UTARA,HALMAHERA BARAT,8201,Perikanan Budidaya,2
MALUKU UTARA,HALMAHERA BARAT,8201,Peternakan,4
MALUKU UTARA,HALMAHERA BARAT,8201,Kehutanan/ pertanian lainnya,28
MALUKU UTARA,HALMAHERA BARAT,8201,Pertambangan /penggalian,27
MALUKU UTARA,HALMAHERA BARAT,8201,Industri pengolahan,33
MALUKU UTARA,HALMAHERA BARAT,8201,Listrik dan gas,1
MALUKU UTARA,HALMAHERA BARAT,8201,Bangunan /konstruksi,240
MALUKU UTARA,HALMAHERA BARAT,8201,Perdagangan,69
MALUKU UTARA,HALMAHERA BARAT,8201,Hotel dan rumah makan,8
MALUKU UTARA,HALMAHERA BARAT,8201,Transportasi dan pergudangan,209
MALUKU UTARA,HALMAHERA BARAT,8201,Informasi & komunikasi,1
MALUKU UTARA,HALMAHERA BARAT,8201,Keuangan dan asuransi,1
MALUKU UTARA,HALMAHERA BARAT,8201,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",9
MALUKU UTARA,HALMAHERA BARAT,8201,Pemulung,43
MALUKU UTARA,HALMAHERA BARAT,8201,Lainnya,54
MALUKU UTARA,HALMAHERA TENGAH,8202,Pertanian tanaman padi & palawija,349
MALUKU UTARA,HALMAHERA TENGAH,8202,Hortikultura,84
MALUKU UTARA,HALMAHERA TENGAH,8202,Perkebunan,"2,235"
MALUKU UTARA,HALMAHERA TENGAH,8202,Perikanan Tangkap,151
MALUKU UTARA,HALMAHERA TENGAH,8202,Perikanan Budidaya,3
MALUKU UTARA,HALMAHERA TENGAH,8202,Peternakan,9
MALUKU UTARA,HALMAHERA TENGAH,8202,Kehutanan/ pertanian lainnya,56
MALUKU UTARA,HALMAHERA TENGAH,8202,Pertambangan /penggalian,113
MALUKU UTARA,HALMAHERA TENGAH,8202,Industri pengolahan,46
MALUKU UTARA,HALMAHERA TENGAH,8202,Listrik dan gas,5
MALUKU UTARA,HALMAHERA TENGAH,8202,Bangunan /konstruksi,103
MALUKU UTARA,HALMAHERA TENGAH,8202,Perdagangan,60
MALUKU UTARA,HALMAHERA TENGAH,8202,Hotel dan rumah makan,3
MALUKU UTARA,HALMAHERA TENGAH,8202,Transportasi dan pergudangan,40
MALUKU UTARA,HALMAHERA TENGAH,8202,Informasi & komunikasi,0
MALUKU UTARA,HALMAHERA TENGAH,8202,Keuangan dan asuransi,0
MALUKU UTARA,HALMAHERA TENGAH,8202,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",8
MALUKU UTARA,HALMAHERA TENGAH,8202,Pemulung,37
MALUKU UTARA,HALMAHERA TENGAH,8202,Lainnya,82
MALUKU UTARA,KEPULAUAN SULA,8203,Pertanian tanaman padi & palawija,446
MALUKU UTARA,KEPULAUAN SULA,8203,Hortikultura,54
MALUKU UTARA,KEPULAUAN SULA,8203,Perkebunan,"2,260"
MALUKU UTARA,KEPULAUAN SULA,8203,Perikanan Tangkap,243
MALUKU UTARA,KEPULAUAN SULA,8203,Perikanan Budidaya,5
MALUKU UTARA,KEPULAUAN SULA,8203,Peternakan,1
MALUKU UTARA,KEPULAUAN SULA,8203,Kehutanan/ pertanian lainnya,75
MALUKU UTARA,KEPULAUAN SULA,8203,Pertambangan /penggalian,70
MALUKU UTARA,KEPULAUAN SULA,8203,Industri pengolahan,33
MALUKU UTARA,KEPULAUAN SULA,8203,Listrik dan gas,0
MALUKU UTARA,KEPULAUAN SULA,8203,Bangunan /konstruksi,94
MALUKU UTARA,KEPULAUAN SULA,8203,Perdagangan,46
MALUKU UTARA,KEPULAUAN SULA,8203,Hotel dan rumah makan,6
MALUKU UTARA,KEPULAUAN SULA,8203,Transportasi dan pergudangan,115
MALUKU UTARA,KEPULAUAN SULA,8203,Informasi & komunikasi,0
MALUKU UTARA,KEPULAUAN SULA,8203,Keuangan dan asuransi,0
MALUKU UTARA,KEPULAUAN SULA,8203,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",8
MALUKU UTARA,KEPULAUAN SULA,8203,Pemulung,97
MALUKU UTARA,KEPULAUAN SULA,8203,Lainnya,75
MALUKU UTARA,HALMAHERA SELATAN,8204,Pertanian tanaman padi & palawija,"1,325"
MALUKU UTARA,HALMAHERA SELATAN,8204,Hortikultura,311
MALUKU UTARA,HALMAHERA SELATAN,8204,Perkebunan,"5,267"
MALUKU UTARA,HALMAHERA SELATAN,8204,Perikanan Tangkap,622
MALUKU UTARA,HALMAHERA SELATAN,8204,Perikanan Budidaya,27
MALUKU UTARA,HALMAHERA SELATAN,8204,Peternakan,4
MALUKU UTARA,HALMAHERA SELATAN,8204,Kehutanan/ pertanian lainnya,71
MALUKU UTARA,HALMAHERA SELATAN,8204,Pertambangan /penggalian,281
MALUKU UTARA,HALMAHERA SELATAN,8204,Industri pengolahan,33
MALUKU UTARA,HALMAHERA SELATAN,8204,Listrik dan gas,3
MALUKU UTARA,HALMAHERA SELATAN,8204,Bangunan /konstruksi,147
MALUKU UTARA,HALMAHERA SELATAN,8204,Perdagangan,53
MALUKU UTARA,HALMAHERA SELATAN,8204,Hotel dan rumah makan,8
MALUKU UTARA,HALMAHERA SELATAN,8204,Transportasi dan pergudangan,98
MALUKU UTARA,HALMAHERA SELATAN,8204,Informasi & komunikasi,1
MALUKU UTARA,HALMAHERA SELATAN,8204,Keuangan dan asuransi,0
MALUKU UTARA,HALMAHERA SELATAN,8204,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",10
MALUKU UTARA,HALMAHERA SELATAN,8204,Pemulung,69
MALUKU UTARA,HALMAHERA SELATAN,8204,Lainnya,50
MALUKU UTARA,HALMAHERA UTARA,8205,Pertanian tanaman padi & palawija,950
MALUKU UTARA,HALMAHERA UTARA,8205,Hortikultura,83
MALUKU UTARA,HALMAHERA UTARA,8205,Perkebunan,"3,711"
MALUKU UTARA,HALMAHERA UTARA,8205,Perikanan Tangkap,297
MALUKU UTARA,HALMAHERA UTARA,8205,Perikanan Budidaya,6
MALUKU UTARA,HALMAHERA UTARA,8205,Peternakan,14
MALUKU UTARA,HALMAHERA UTARA,8205,Kehutanan/ pertanian lainnya,59
MALUKU UTARA,HALMAHERA UTARA,8205,Pertambangan /penggalian,40
MALUKU UTARA,HALMAHERA UTARA,8205,Industri pengolahan,87
MALUKU UTARA,HALMAHERA UTARA,8205,Listrik dan gas,5
MALUKU UTARA,HALMAHERA UTARA,8205,Bangunan /konstruksi,127
MALUKU UTARA,HALMAHERA UTARA,8205,Perdagangan,52
MALUKU UTARA,HALMAHERA UTARA,8205,Hotel dan rumah makan,3
MALUKU UTARA,HALMAHERA UTARA,8205,Transportasi dan pergudangan,229
MALUKU UTARA,HALMAHERA UTARA,8205,Informasi & komunikasi,0
MALUKU UTARA,HALMAHERA UTARA,8205,Keuangan dan asuransi,2
MALUKU UTARA,HALMAHERA UTARA,8205,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",0
MALUKU UTARA,HALMAHERA UTARA,8205,Pemulung,66
MALUKU UTARA,HALMAHERA UTARA,8205,Lainnya,71
MALUKU UTARA,HALMAHERA TIMUR,8206,Pertanian tanaman padi & palawija,"1,217"
MALUKU UTARA,HALMAHERA TIMUR,8206,Hortikultura,132
MALUKU UTARA,HALMAHERA TIMUR,8206,Perkebunan,"3,047"
MALUKU UTARA,HALMAHERA TIMUR,8206,Perikanan Tangkap,271
MALUKU UTARA,HALMAHERA TIMUR,8206,Perikanan Budidaya,2
MALUKU UTARA,HALMAHERA TIMUR,8206,Peternakan,64
MALUKU UTARA,HALMAHERA TIMUR,8206,Kehutanan/ pertanian lainnya,32
MALUKU UTARA,HALMAHERA TIMUR,8206,Pertambangan /penggalian,71
MALUKU UTARA,HALMAHERA TIMUR,8206,Industri pengolahan,77
MALUKU UTARA,HALMAHERA TIMUR,8206,Listrik dan gas,2
MALUKU UTARA,HALMAHERA TIMUR,8206,Bangunan /konstruksi,159
MALUKU UTARA,HALMAHERA TIMUR,8206,Perdagangan,128
MALUKU UTARA,HALMAHERA TIMUR,8206,Hotel dan rumah makan,3
MALUKU UTARA,HALMAHERA TIMUR,8206,Transportasi dan pergudangan,65
MALUKU UTARA,HALMAHERA TIMUR,8206,Informasi & komunikasi,0
MALUKU UTARA,HALMAHERA TIMUR,8206,Keuangan dan asuransi,2
MALUKU UTARA,HALMAHERA TIMUR,8206,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",7
MALUKU UTARA,HALMAHERA TIMUR,8206,Pemulung,99
MALUKU UTARA,HALMAHERA TIMUR,8206,Lainnya,142
MALUKU UTARA,PULAU MOROTAI,8207,Pertanian tanaman padi & palawija,618
MALUKU UTARA,PULAU MOROTAI,8207,Hortikultura,96
MALUKU UTARA,PULAU MOROTAI,8207,Perkebunan,"1,797"
MALUKU UTARA,PULAU MOROTAI,8207,Perikanan Tangkap,174
MALUKU UTARA,PULAU MOROTAI,8207,Perikanan Budidaya,8
MALUKU UTARA,PULAU MOROTAI,8207,Peternakan,0
MALUKU UTARA,PULAU MOROTAI,8207,Kehutanan/ pertanian lainnya,6
MALUKU UTARA,PULAU MOROTAI,8207,Pertambangan /penggalian,9
MALUKU UTARA,PULAU MOROTAI,8207,Industri pengolahan,13
MALUKU UTARA,PULAU MOROTAI,8207,Listrik dan gas,0
MALUKU UTARA,PULAU MOROTAI,8207,Bangunan /konstruksi,42
MALUKU UTARA,PULAU MOROTAI,8207,Perdagangan,6
MALUKU UTARA,PULAU MOROTAI,8207,Hotel dan rumah makan,2
MALUKU UTARA,PULAU MOROTAI,8207,Transportasi dan pergudangan,25
MALUKU UTARA,PULAU MOROTAI,8207,Informasi & komunikasi,0
MALUKU UTARA,PULAU MOROTAI,8207,Keuangan dan asuransi,0
MALUKU UTARA,PULAU MOROTAI,8207,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",2
MALUKU UTARA,PULAU MOROTAI,8207,Pemulung,29
MALUKU UTARA,PULAU MOROTAI,8207,Lainnya,30
MALUKU UTARA,PULAU TALIABU,8208,Pertanian tanaman padi & palawija,43
MALUKU UTARA,PULAU TALIABU,8208,Hortikultura,27
MALUKU UTARA,PULAU TALIABU,8208,Perkebunan,"1,684"
MALUKU UTARA,PULAU TALIABU,8208,Perikanan Tangkap,110
MALUKU UTARA,PULAU TALIABU,8208,Perikanan Budidaya,78
MALUKU UTARA,PULAU TALIABU,8208,Peternakan,1
MALUKU UTARA,PULAU TALIABU,8208,Kehutanan/ pertanian lainnya,9
MALUKU UTARA,PULAU TALIABU,8208,Pertambangan /penggalian,11
MALUKU UTARA,PULAU TALIABU,8208,Industri pengolahan,6
MALUKU UTARA,PULAU TALIABU,8208,Listrik dan gas,0
MALUKU UTARA,PULAU TALIABU,8208,Bangunan /konstruksi,15
MALUKU UTARA,PULAU TALIABU,8208,Perdagangan,10
MALUKU UTARA,PULAU TALIABU,8208,Hotel dan rumah makan,0
MALUKU UTARA,PULAU TALIABU,8208,Transportasi dan pergudangan,4
MALUKU UTARA,PULAU TALIABU,8208,Informasi & komunikasi,0
MALUKU UTARA,PULAU TALIABU,8208,Keuangan dan asuransi,0
MALUKU UTARA,PULAU TALIABU,8208,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",2
MALUKU UTARA,PULAU TALIABU,8208,Pemulung,30
MALUKU UTARA,PULAU TALIABU,8208,Lainnya,63
MALUKU UTARA,KOTA TERNATE,8271,Pertanian tanaman padi & palawija,67
MALUKU UTARA,KOTA TERNATE,8271,Hortikultura,238
MALUKU UTARA,KOTA TERNATE,8271,Perkebunan,913
MALUKU UTARA,KOTA TERNATE,8271,Perikanan Tangkap,204
MALUKU UTARA,KOTA TERNATE,8271,Perikanan Budidaya,2
MALUKU UTARA,KOTA TERNATE,8271,Peternakan,8
MALUKU UTARA,KOTA TERNATE,8271,Kehutanan/ pertanian lainnya,2
MALUKU UTARA,KOTA TERNATE,8271,Pertambangan /penggalian,123
MALUKU UTARA,KOTA TERNATE,8271,Industri pengolahan,65
MALUKU UTARA,KOTA TERNATE,8271,Listrik dan gas,2
MALUKU UTARA,KOTA TERNATE,8271,Bangunan /konstruksi,318
MALUKU UTARA,KOTA TERNATE,8271,Perdagangan,211
MALUKU UTARA,KOTA TERNATE,8271,Hotel dan rumah makan,9
MALUKU UTARA,KOTA TERNATE,8271,Transportasi dan pergudangan,379
MALUKU UTARA,KOTA TERNATE,8271,Informasi & komunikasi,1
MALUKU UTARA,KOTA TERNATE,8271,Keuangan dan asuransi,3
MALUKU UTARA,KOTA TERNATE,8271,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",12
MALUKU UTARA,KOTA TERNATE,8271,Pemulung,241
MALUKU UTARA,KOTA TERNATE,8271,Lainnya,11
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Pertanian tanaman padi & palawija,496
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Hortikultura,664
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Perkebunan,"2,022"
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Perikanan Tangkap,360
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Perikanan Budidaya,1
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Peternakan,7
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Kehutanan/ pertanian lainnya,13
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Pertambangan /penggalian,36
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Industri pengolahan,67
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Listrik dan gas,6
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Bangunan /konstruksi,582
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Perdagangan,243
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Hotel dan rumah makan,8
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Transportasi dan pergudangan,255
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Informasi & komunikasi,1
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Keuangan dan asuransi,3
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",10
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Pemulung,91
MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,Lainnya,175
PAPUA BARAT,FAKFAK,9101,Pertanian tanaman padi & palawija,"1,534"
PAPUA BARAT,FAKFAK,9101,Hortikultura,"1,098"
PAPUA BARAT,FAKFAK,9101,Perkebunan,"1,461"
PAPUA BARAT,FAKFAK,9101,Perikanan Tangkap,"1,221"
PAPUA BARAT,FAKFAK,9101,Perikanan Budidaya,102
PAPUA BARAT,FAKFAK,9101,Peternakan,4
PAPUA BARAT,FAKFAK,9101,Kehutanan/ pertanian lainnya,64
PAPUA BARAT,FAKFAK,9101,Pertambangan /penggalian,61
PAPUA BARAT,FAKFAK,9101,Industri pengolahan,17
PAPUA BARAT,FAKFAK,9101,Listrik dan gas,9
PAPUA BARAT,FAKFAK,9101,Bangunan /konstruksi,648
PAPUA BARAT,FAKFAK,9101,Perdagangan,284
PAPUA BARAT,FAKFAK,9101,Hotel dan rumah makan,7
PAPUA BARAT,FAKFAK,9101,Transportasi dan pergudangan,463
PAPUA BARAT,FAKFAK,9101,Informasi & komunikasi,1
PAPUA BARAT,FAKFAK,9101,Keuangan dan asuransi,6
PAPUA BARAT,FAKFAK,9101,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",26
PAPUA BARAT,FAKFAK,9101,Pemulung,174
PAPUA BARAT,FAKFAK,9101,Lainnya,277
PAPUA BARAT,KAIMANA,9102,Pertanian tanaman padi & palawija,"2,638"
PAPUA BARAT,KAIMANA,9102,Hortikultura,343
PAPUA BARAT,KAIMANA,9102,Perkebunan,204
PAPUA BARAT,KAIMANA,9102,Perikanan Tangkap,493
PAPUA BARAT,KAIMANA,9102,Perikanan Budidaya,7
PAPUA BARAT,KAIMANA,9102,Peternakan,1
PAPUA BARAT,KAIMANA,9102,Kehutanan/ pertanian lainnya,131
PAPUA BARAT,KAIMANA,9102,Pertambangan /penggalian,35
PAPUA BARAT,KAIMANA,9102,Industri pengolahan,2
PAPUA BARAT,KAIMANA,9102,Listrik dan gas,4
PAPUA BARAT,KAIMANA,9102,Bangunan /konstruksi,126
PAPUA BARAT,KAIMANA,9102,Perdagangan,38
PAPUA BARAT,KAIMANA,9102,Hotel dan rumah makan,3
PAPUA BARAT,KAIMANA,9102,Transportasi dan pergudangan,112
PAPUA BARAT,KAIMANA,9102,Informasi & komunikasi,0
PAPUA BARAT,KAIMANA,9102,Keuangan dan asuransi,0
PAPUA BARAT,KAIMANA,9102,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",7
PAPUA BARAT,KAIMANA,9102,Pemulung,39
PAPUA BARAT,KAIMANA,9102,Lainnya,18
PAPUA BARAT,TELUK WONDAMA,9103,Pertanian tanaman padi & palawija,704
PAPUA BARAT,TELUK WONDAMA,9103,Hortikultura,92
PAPUA BARAT,TELUK WONDAMA,9103,Perkebunan,12
PAPUA BARAT,TELUK WONDAMA,9103,Perikanan Tangkap,784
PAPUA BARAT,TELUK WONDAMA,9103,Perikanan Budidaya,0
PAPUA BARAT,TELUK WONDAMA,9103,Peternakan,3
PAPUA BARAT,TELUK WONDAMA,9103,Kehutanan/ pertanian lainnya,285
PAPUA BARAT,TELUK WONDAMA,9103,Pertambangan /penggalian,19
PAPUA BARAT,TELUK WONDAMA,9103,Industri pengolahan,6
PAPUA BARAT,TELUK WONDAMA,9103,Listrik dan gas,0
PAPUA BARAT,TELUK WONDAMA,9103,Bangunan /konstruksi,112
PAPUA BARAT,TELUK WONDAMA,9103,Perdagangan,44
PAPUA BARAT,TELUK WONDAMA,9103,Hotel dan rumah makan,0
PAPUA BARAT,TELUK WONDAMA,9103,Transportasi dan pergudangan,24
PAPUA BARAT,TELUK WONDAMA,9103,Informasi & komunikasi,0
PAPUA BARAT,TELUK WONDAMA,9103,Keuangan dan asuransi,0
PAPUA BARAT,TELUK WONDAMA,9103,"Jasa Pendidikan, Kesehatan, Kemasyarakatan, Pemerintahan & Perorangan",5
PAPUA BARAT,TELUK WONDAMA,9103,Pemulung,105
PAPUA BARAT,TELUK WONDAMA,9103,Lainnya,4
PAPUA BARAT,TELUK BINTUNI,9104,Pertanian tanaman padi & palawija,"1,434"
PAPUA BARAT,TELUK BINTUNI,9104,Hortikultura,516
PAPUA BARAT,TELUK BINTUNI,9104,Perkebunan,165
PAPUA BARAT,TELUK BINTUNI,9104,Perikanan Tangkap,849
PAPUA BARAT,TELUK BINTUNI,9104,Perikanan Budidaya,2
PAPUA BARAT,TELUK BINTUNI,9104,Peternakan,9
